,t,x,y,z,v_x,v_y,v_z,m,SMA,Eclipse,Sun multiplier,SP angle,Thrust,f_aero,third panel,eff_side,eff_back
5056,5056,4297631.480663764,4297272.3088348685,-2752451.323666797,2254.349397304667,2255.3168553373384,7041.02682102843,53.099999999999994,6671749.966511049,1,0.0008699998902495042,0.8708794728225506,0,0.00031796167670869067,0,0,0
5057,5057,4299882.945400235,4299524.741270198,-2745408.4512437815,2248.5795719825055,2249.5475114480737,7044.71644950306,53.099999999999994,6671749.956171795,1,0.0008699998902495042,0.8704382028236637,0,0.0003180902335105796,0,0,0
5058,5058,4302128.638801709,4301771.402851312,-2738361.8939196146,2242.806728600865,2243.7751482001545,7048.396622506931,53.099999999999994,6671749.945828366,1,0.0008699998902495042,0.8699979004037086,0,0.000318218577873012,0,0,0
5059,5059,4304368.557854,4304012.2905627275,-2731311.661152238,2237.030874908117,2237.9997733413074,7052.067335100473,53.099999999999994,6671749.935480768,1,0.0008699998902495042,0.8695585671469617,0,0.0003183467088190939,0,0,0
5060,5060,4306602.699550672,4306247.401396709,-2724257.762404526,2231.252018656672,2232.2213946233014,7055.728582356817,53.099999999999994,6671749.925129007,1,0.0008699998902495042,0.869120204637309,0,0.00031847462537272806,0,0,0
5061,5061,4308831.060893046,4308476.732353273,-2717200.207144275,2225.4701676029727,2226.4400198019366,7059.380359361796,53.099999999999994,6671749.914773093,1,0.0008699998902495042,0.8686828144582288,0,0.00031860232655853246,0,0,0
5062,5062,4311053.6388901975,4310700.280440197,-2710139.004844187,2219.6853295074793,2220.6556566370355,7063.022661213954,53.099999999999994,6671749.904413027,1,0.0008699998902495042,0.8682463981927733,0,0.00031872981140193904,0,0,0
5063,5063,4313270.430558968,4312918.04267302,-2703074.1649818607,2213.8975121346625,2214.868312892431,7066.655483024554,53.099999999999994,6671749.894048821,1,0.0008699998902495042,0.8678109574235499,0,0.00031885707892913094,0,0,0
5064,5064,4315481.432923964,4315130.016075045,-2696005.697039777,2208.1067232529917,2209.077996335956,7070.278819917583,53.099999999999994,6671749.883680483,1,0.0008699998902495042,0.8673764937327022,0,0.00031898412816712374,0,0,0
5065,5065,4317686.643017562,4317336.197677345,-2688933.6105052857,2202.3129706349246,2203.2847147394345,7073.892667029759,53.099999999999994,6671749.873308018,1,0.0008699998902495042,0.8669430087018923,0,0.0003191109581437399,0,0,0
5066,5066,4319886.057879914,4319536.584518769,-2681857.9148705946,2196.5162620568963,2197.48847587867,7077.497019510537,53.099999999999994,6671749.862931431,1,0.0008699998902495042,0.8665105039122815,0,0.0003192375678875863,0,0,0
5067,5067,4322079.674558949,4321731.173645941,-2674778.6196327545,2190.7166052993102,2191.689287533435,7081.091872522116,53.099999999999994,6671749.852550733,1,0.0008699998902495042,0.8660789809445111,0,0.00031936395642814645,0,0,0
5068,5068,4324267.490110381,4323919.962113269,-2667695.7342936485,2184.914008146526,2185.887157487461,7084.677221239446,53.099999999999994,6671749.84216593,1,0.0008699998902495042,0.8656484413786847,0,0.00031949012279571865,0,0,0
5069,5069,4326449.501597706,4326102.946982944,-2660609.2683599778,2179.108478386851,2180.0820935284273,7088.253060850232,53.099999999999994,6671749.831777027,1,0.0008699998902495042,0.8652188867943482,0,0.0003196160660215149,0,0,0
5070,5070,4328625.706092216,4328280.1253249515,-2653519.23134325,2173.300023812528,2174.2741034479523,7091.819386554945,53.099999999999994,6671749.821384034,1,0.0008699998902495042,0.8647903187704713,0,0.0003197417851375531,0,0,0
5071,5071,4330796.100672992,4330451.494217065,-2646425.6327597653,2167.488652219725,2168.4631950415805,7095.376193566823,53.099999999999994,6671749.8109869575,1,0.0008699998902495042,0.8643627388854281,0,0.00031986727917675023,0,0,0
5072,5072,4332960.6824269155,4332617.0507448595,-2639328.4821306053,2161.6743714085264,2162.6493761087745,7098.923477111882,53.099999999999994,6671749.800585807,1,0.0008699998902495042,0.863936148716979,0,0.0003199925471729505,0,0,0
5073,5073,4335119.44844867,4334776.792001708,-2632227.788981618,2155.857189182921,2156.8326544529027,7102.46123242892,53.099999999999994,6671749.790180586,1,0.0008699998902495042,0.8635105498422492,0,0.00032011758816088217,0,0,0
5074,5074,4337272.395840745,4336930.715088793,-2625123.5628434066,2150.0371133507915,2151.01303788123,7105.989454769525,53.099999999999994,6671749.779771306,1,0.0008699998902495042,0.8630859438377113,0,0.0003202424011761731,0,0,0
5075,5075,4339419.52171344,4339078.817115103,-2618015.8132513165,2144.2141517239043,2145.1905342049067,7109.508139398078,53.099999999999994,6671749.769357967,1,0.0008699998902495042,0.8626623322791659,0,0.00032036698525543734,0,0,0
5076,5076,4341560.823184867,4341221.09519744,-2610904.5497454223,2138.3883121179,2139.3651512389583,7113.017281591764,53.099999999999994,6671749.758940586,1,0.0008699998902495042,0.8622397167417205,0,0.00032049133943619313,0,0,0
5077,5077,4343696.297380957,4343357.546460424,-2603789.7818705146,2132.559602352281,2133.536896802275,7116.516876640575,53.099999999999994,6671749.7485191645,1,0.0008699998902495042,0.8618180987997718,0,0.0003206154627568975,0,0,0
5078,5078,4345825.94143546,4345488.168036494,-2596671.5191760883,2126.728030250403,2127.7057787176004,7120.0069198473175,53.099999999999994,6671749.73809371,1,0.0008699998902495042,0.8613974800269849,0,0.00032073935425701403,0,0,0
5079,5079,4347949.752489954,4347612.957065918,-2589549.7712163287,2120.8936036394634,2121.871804811523,7123.487406527619,53.099999999999994,6671749.72766423,1,0.0008699998902495042,0.8609778619962742,0,0.0003208630129769824,0,0,0
5080,5080,4350067.727693846,4349731.910696787,-2582424.547550099,2115.05633035049,2116.034982914463,7126.958332009934,53.099999999999994,6671749.717230737,1,0.0008699998902495042,0.8605592462797833,0,0.0003209864379581821,0,0,0
5081,5081,4352179.864204374,4351845.0260850275,-2575295.857740928,2109.2162182183324,2110.1953208606637,7130.419691635549,53.099999999999994,6671749.706793232,1,0.0008699998902495042,0.860141634448865,0,0.0003211096282430905,0,0,0
5082,5082,4354286.159186615,4353952.300394402,-2568163.7113569956,2103.3732750816503,2104.352826488181,7133.871480758591,53.099999999999994,6671749.69635173,1,0.0008699998902495042,0.8597250280740616,0,0.00032123258287511023,0,0,0
5083,5083,4356386.609813483,4356053.730796511,-2561028.1179711227,2097.5275087829027,2098.507507638872,7137.313694746033,53.099999999999994,6671749.685906229,1,0.0008699998902495042,0.8593094287250855,0,0.0003213553008987401,0,0,0
5084,5084,4358481.213265741,4358149.314470802,-2553889.087160756,2091.6789271683388,2092.6593721583845,7140.746328977701,53.099999999999994,6671749.675456747,1,0.0008699998902495042,0.8588948379707978,0,0.0003214777813594678,0,0,0
5085,5085,4360569.966731998,4360239.048604568,-2546746.6285079555,2085.8275380879854,2086.8084278961474,7144.169378846275,53.099999999999994,6671749.665003287,1,0.0008699998902495042,0.8584812573791892,0,0.00032160002330385614,0,0,0
5086,5086,4362652.867408713,4362322.930392952,-2539600.7515993826,2079.9733493956387,2080.9546827053587,7147.582839757305,53.099999999999994,6671749.654545856,1,0.0008699998902495042,0.8580686885173594,0,0.0003217220257795524,0,0,0
5087,5087,4364729.9125002045,4364400.957038954,-2532451.466026287,2074.1163689488517,2075.0981444429767,7150.9867071292065,53.099999999999994,6671749.644084461,1,0.0008699998902495042,0.8576571329514968,0,0.00032184378783525183,0,0,0
5088,5088,4366801.099218647,4366473.125753433,-2525298.7813844937,2068.2566046089246,2069.2388209697087,7154.380976393274,53.099999999999994,6671749.633619114,1,0.0008699998902495042,0.8572465922468585,0,0.0003219653085207456,0,0,0
5089,5089,4368866.42478408,4368539.433755111,-2518142.7072743885,2062.3940642408943,2063.376720149999,7157.765642993685,53.099999999999994,6671749.62314982,1,0.0008699998902495042,0.856837067967749,0,0.00032208658688694314,0,0,0
5090,5090,4370925.886424409,4370599.878270574,-2510983.2533009085,2056.528755713524,2057.5118498520214,7161.1407023875045,53.099999999999994,6671749.612676587,1,0.0008699998902495042,0.8564285616775008,0,0.0003222076219858415,0,0,0
5091,5091,4372979.481375411,4372654.4565342795,-2503820.429073526,2050.6606868992917,2051.6442179476653,7164.506150044694,53.099999999999994,6671749.602199419,1,0.0008699998902495042,0.8560210749384531,0,0.00032232841287057403,0,0,0
5092,5092,4375027.206880737,4374703.165788559,-2496654.244206237,2044.7898656743807,2045.773832312528,7167.861981448115,53.099999999999994,6671749.59171833,1,0.0008699998902495042,0.8556146093119312,0,0.0003224489585954523,0,0,0
