,t,x,y,z,v_x,v_y,v_z,m,SMA,Eclipse,Sun multiplier,SP angle,Thrust,f_aero,third panel
3448,3448,-4385595.106941932,-873384.5309823683,-4951374.080881862,5824.902534052993,-882.5969084301717,-5003.600706497779,53.099999999999994,6671763.31480184,0,0.7535980138385378,2.2880762835224,0,0.0003461217040854343,0
3449,3449,-4379767.262542487,-874266.541565029,-4956374.357602057,5830.784961154755,-881.4240595841138,-4996.951615322977,53.099999999999994,6671763.3035507,0,0.7543590527302033,2.28691774986379,0,0.00034602576568543424,0
3450,3450,-4373933.539628299,-875147.3787071849,-4961367.981876858,5836.659562225638,-880.2500276832902,-4990.295817197805,53.099999999999994,6671763.292302682,0,0.7551190791252521,2.2857592161999793,0,0.0003459297764900001,0
3451,3451,-4368093.946029341,-876027.0412265692,-4966354.94700378,5842.526329380626,-879.0748143034707,-4983.633321055586,53.099999999999994,6671763.281057784,0,0.7558780920035667,2.2846006825309697,0,0.0003458337375040358,0
3452,3452,-4362248.489583468,-876905.5279424913,-4971335.2462892765,5848.385254745214,-877.8984210220107,-4976.964135838632,53.099999999999994,6671763.269816011,0,0.7566360903463896,2.2834421488567638,0,0.0003457376497311593,0
3453,3453,-4356397.178136402,-877782.837675839,-4976308.873048749,5854.236330455428,-876.7208494178496,-4970.288270498233,53.099999999999994,6671763.258577362,0,0.7573930731363255,2.2822836151773633,0,0.0003456415141737766,0
3454,3454,-4350540.019541726,-878658.9692490796,-4981275.820606552,5860.079548657825,-875.5421010715082,-4963.6057339946465,53.099999999999994,6671763.2473418405,0,0.758149039357342,2.2811250814927706,0,0.0003455453318331106,0
3455,3455,-4344677.021660871,-879533.921486262,-4986236.082296006,5865.914901509509,-874.362177565087,-4956.916535297085,53.099999999999994,6671763.2361094495,0,0.7589039879947707,2.279966547802987,0,0.0003454491037091001,0
3456,3456,-4338808.192363103,-880407.6932130177,-4991189.651459407,5871.742381178141,-873.1810804822634,-4950.220683383701,53.099999999999994,6671763.224880183,0,0.7596579180353095,2.278808014108016,0,0.00034535283080048336,0
3457,3457,-4332933.539525516,-881280.2832565628,-4996136.521448031,5877.561979841949,-871.9988114082904,-4943.51818724158,53.099999999999994,6671763.213654049,0,0.7604108284670231,2.2776494804078578,0,0.00034525651410470575,0
3458,3458,-4327053.071033024,-882151.6904456994,-5001076.685622146,5883.37368968974,-870.8153719299942,-4936.809055866723,53.099999999999994,6671763.202431047,0,0.7611627182793449,2.2764909467025154,0,0.00034516015461796764,0
3459,3459,-4321166.794778342,-883021.9136108174,-5006010.137351021,5889.1775029209075,-869.6307636357715,-4930.093298264038,53.099999999999994,6671763.191211174,0,0.7619135864630783,2.2753324129919914,0,0.00034506375333524445,0
3460,3460,-4315274.718661984,-883890.9515838957,-5010936.870012935,5894.973411745445,-868.4449881155881,-4923.370923447328,53.099999999999994,6671763.179994442,0,0.7626634320103974,2.2741738792762876,0,0.0003449673112502152,0
3461,3461,-4309376.850592247,-884758.8031985038,-5015856.876995184,5900.761408383955,-867.2580469609767,-4916.641940439276,53.099999999999994,6671763.168780841,0,0.7634122539148496,2.2730153455554047,0,0.0003448708293552409,0
3462,3462,-4303473.198485202,-885625.4672898038,-5020770.151694093,5906.541485067659,-866.0699417650342,-4909.906358271438,53.099999999999994,6671763.15757038,0,0.7641600511713553,2.2718568118293465,0,0.00034477430864149615,0
3463,3463,-4297563.770264683,-886490.9426945517,-5025676.68751502,5912.313634038408,-864.88067412242,-4903.164185984224,53.099999999999994,6671763.146363059,0,0.7649068227762111,2.270698278098114,0,0.0003446777500988008,0
3464,3464,-4291648.573862279,-887355.2282510985,-5030576.477872372,5918.077847548695,-863.6902456293541,-4896.415432626891,53.099999999999994,6671763.135158878,0,0.7656525677270897,2.269539744361711,0,0.0003445811547157021,0
3465,3465,-4285727.617217318,-888218.3227993927,-5035469.516189604,5923.834117861662,-862.4986578836141,-4889.660107257529,53.099999999999994,6671763.123957836,0,0.7663972850230416,2.268381210620137,0,0.00034448452347945395,0
3466,3466,-4279800.908276863,-889080.2251809813,-5040355.7958992375,5929.582437251114,-861.3059124845341,-4882.898218943051,53.099999999999994,6671763.112759934,0,0.7671409736644973,2.267222676873396,0,0.0003443878573760012,0
3467,3467,-4273868.454995696,-889940.9342390109,-5045235.310442866,5935.322798001527,-860.1120110330019,-4876.129776759176,53.099999999999994,6671763.101565183,0,0.7678836326532672,2.26606414312149,0,0.000344291157389958,0
3468,3468,-4267930.265336309,-890800.4488182305,-5050108.053271161,5941.055192408057,-858.9169551314567,-4869.354789790424,53.099999999999994,6671763.09037357,0,0.7686252609925439,2.2649056093644195,0,0.00034419442450464235,0
3469,3469,-4261986.347268893,-891658.7677649917,-5054974.0178438835,5946.779612776556,-857.7207463838876,-4862.573267130095,53.099999999999994,6671763.079185104,0,0.7693658576869038,2.263747075602188,0,0.0003440976597020613,0
3470,3470,-4256036.70877133,-892515.8899272514,-5059833.197629892,5952.4960514235745,-856.5233863958312,-4855.785217880265,53.099999999999994,6671763.067999785,0,0.7701054217423071,2.262588541834797,0,0.0003440008639628614,0
3471,3471,-4250081.357829178,-893371.8141545723,-5064685.586107152,5958.20450067638,-855.3248767743688,-4848.990651151769,53.099999999999994,6671763.056817616,0,0.7708439521661008,2.261430008062249,0,0.00034390403826636937,0
3472,3472,-4244120.3024356635,-894226.5392981252,-5069531.176762743,5963.90495287296,-854.1252191281254,-4842.18957606419,53.099999999999994,6671763.045638589,0,0.7715814479670187,2.2602714742845467,0,0.000343807183590592,0
3473,3473,-4238153.550591669,-895080.0642106903,-5074369.963092869,5969.597400362038,-852.9244150672665,-4835.382001745846,53.099999999999994,6671763.034462717,0,0.7723179081551835,2.2591129405016916,0,0.00034371030091214595,0
3474,3474,-4232181.110305723,-895932.3877466588,-5079201.93860287,5975.281835503077,-851.7224662034968,-4828.567937333781,53.099999999999994,6671763.023289991,0,0.7730533317421079,2.2579544067136847,0,0.0003436133912063404,0
3475,3475,-4226202.989593989,-896783.5087620341,-5084027.096807222,5980.9582506663,-850.5193741500569,-4821.747391973748,53.099999999999994,6671763.012120421,0,0.7737877177406957,2.2567958729205295,0,0.0003435164554470934,0
3476,3476,-4220219.196480256,-897633.426114434,-5088845.431229552,5986.626638232689,-849.3151405217226,-4814.920374820198,53.099999999999994,6671763.000953997,0,0.7745210651652435,2.255637339122228,0,0.00034341949460697926,0
3477,3477,-4214229.7389959255,-898482.1386630913,-5093656.935402651,5992.286990594005,-848.1097669348014,-4808.086895036273,53.099999999999994,6671762.989790726,0,0.775253373031442,2.2544788053187825,0,0.00034332250965718073,0
3478,3478,-4208234.625180001,-899329.6452688567,-5098461.602868472,5997.93930015279,-846.9032550071314,-4801.246961793785,53.099999999999994,6671762.978630607,0,0.7759846403563769,2.2533202715101934,0,0.0003432255015675362,0
3479,3479,-4202233.863079082,-900175.9447941985,-5103259.427178146,6003.583559322384,-845.6956063580781,-4794.400584273211,53.099999999999994,6671762.967473649,0,0.7767148661585306,2.252161737696465,0,0.0003431284713064699,0
3480,3480,-4196227.460747345,-901021.036103206,-5108050.401891989,6009.2197605269275,-844.4868226085331,-4787.547771663677,53.099999999999994,6671762.956319844,0,0.7774440494577834,2.251003203877598,0,0.00034303141984105487,0
3481,3481,-4190215.4262465388,-901864.9180615895,-5112834.520579509,6014.847896201381,-843.2769053809116,-4780.6885331629455,53.099999999999994,6671762.945169194,0,0.7781721892754148,2.2498446700535957,0,0.00034293434813694205,0
3482,3482,-4184197.7676459705,-902707.589536683,-5117611.77681942,6020.46795879153,-842.0658562991499,-4773.822877977404,53.099999999999994,6671762.934021699,0,0.7788992846341052,2.2486861362244595,0,0.0003428372571584305,0
3483,3483,-4178174.493022498,-903549.0493974449,-5122382.164199641,6026.079940753991,-840.8536769887039,-4766.950815322055,53.099999999999994,6671762.92287736,0,0.7796253345579364,2.2475276023901913,0,0.00034274014786834107,0
3484,3484,-4172145.6104605165,-904389.2965144599,-5127145.676317315,6031.683834556232,-839.6403690765463,-4760.072354420499,53.099999999999994,6671762.911736179,0,0.7803503380723933,2.246369068550794,0,0.0003426430212281569,0
3485,3485,-4166111.1280519464,-905228.3297599403,-5131902.306778811,6037.279632676573,-838.4259341911647,-4753.187504504926,53.099999999999994,6671762.900598158,0,0.7810742942043659,2.2452105347062683,0,0.0003425458781979166,0
3486,3486,-4160071.0538962274,-906066.1480077277,-5136652.049199734,6042.867327604201,-837.2103739625596,-4746.296274816101,53.099999999999994,6671762.889463294,0,0.7817972019821494,2.2440520008566187,0,0.0003424487197362369,0
3487,3487,-4154025.3961003027,-906902.7501332947,-5141394.897204936,6048.446911839179,-835.9936900222415,-4739.3986746033515,53.099999999999994,6671762.878331592,0,0.7825190604354464,2.242893467001845,0,0.0003423515468003328,0
3488,3488,-4147974.1627786094,-907738.135013746,-5146130.844428519,6054.018377892457,-834.7758840032296,-4732.494713124558,53.099999999999994,6671762.867203047,0,0.7832398685953674,2.241734933141951,0,0.0003422543603459897,0
3489,3489,-4141917.3620530707,-908572.3015278198,-5150859.884513851,6059.581718285877,-833.5569575400492,-4725.584399646135,53.099999999999994,6671762.856077658,0,0.7839596254944335,2.2405763992769376,0,0.0003421571613275142,0
3490,3490,-4135855.00205308,-909405.2485558899,-5155582.011113569,6065.136925552195,-832.3369122687292,-4718.667743443029,53.099999999999994,6671762.844955434,0,0.7846783301665762,2.2394178654068075,0,0.0003420599506978257,0
3491,3491,-4129787.090915494,-910236.974979967,-5160297.21788959,6070.683992235075,-831.1157498268004,-4711.7447537986955,53.099999999999994,6671762.833836368,0,0.785395981647139,2.238259331531564,0,0.00034196272940837166,0
3492,3492,-4123713.63678462,-911067.4796836997,-5165005.4985131165,6076.2229108891115,-829.8934718532934,-4704.815440005093,53.099999999999994,6671762.822720467,0,0.7861125789728792,2.2371007976512076,0,0.00034186549840917104,0
3493,3493,-4117634.647812204,-911896.7615523766,-5169706.846664649,6081.753674079834,-828.6700799887354,-4697.879811362665,53.099999999999994,6671762.811607722,0,0.7868281211819697,2.235942263765741,0,0.00034176825864877763,0
3494,3494,-4111550.1321574226,-912724.8194729275,-5174401.256033995,6087.276274383718,-827.4455758751494,-4690.937877180338,53.099999999999994,6671762.800498144,0,0.7875426073139985,2.2347837298751667,0,0.0003416710110742402,0
3495,3495,-4105460.0979868695,-913551.652333925,-5179088.720320269,6092.790704388196,-826.2199611560512,-4683.989646775496,53.099999999999994,6671762.7893917225,0,0.7882560364099717,2.2336251959794864,0,0.0003415737566312411,0
3496,3496,-4099364.5534745464,-914377.2590255862,-5183769.233231914,6098.296956691666,-824.993237476447,-4677.035129473976,53.099999999999994,6671762.778288467,0,0.7889684075123138,2.2324666620787026,0,0.00034147649626389484,0
3497,3497,-4093263.50680185,-915201.6384397732,-5188442.788486697,6103.795023903501,-823.7654064828316,-4670.074334610054,53.099999999999994,6671762.767188371,0,0.7896797196648695,2.231308128172817,0,0.00034137923091492206,0
3498,3498,-4087156.966157563,-916024.7894699965,-5193109.3798117265,6109.284898644061,-822.5364698231863,-4663.107271526432,53.099999999999994,6671762.756091436,0,0.7903899719129049,2.2301495942618326,0,0.00034128196152549754,0
3499,3499,-4081044.939737842,-916846.7110114142,-5197769.00094346,6114.766573544703,-821.3064291469761,-4656.133949574225,53.099999999999994,6671762.744997665,0,0.7910991633031085,2.228991060345751,0,0.000341184689035361,0
3500,3500,-4074927.4357462064,-917667.4019608352,-5202421.645627705,6120.240041247786,-820.0752861051484,-4649.154378112949,53.099999999999994,6671762.733907058,0,0.7918072928835926,2.227832526424574,0,0.00034108741438271364,0
3501,3501,-4068804.4623935283,-918486.86121672,-5207067.307619638,6125.705294406689,-818.8430423501296,-4642.168566510509,53.099999999999994,6671762.722819612,0,0.7925143597038952,2.226673992498305,0,0.0003409901385043295,0
3502,3502,-4062676.02789802,-919305.0876791823,-5211705.9806838045,6131.162325685814,-817.609699535824,-4635.176524143184,53.099999999999994,6671762.711735328,0,0.7932203628149799,2.2255154585669454,0,0.0003408928623354241,0
3503,3503,-4056542.1404852252,-920122.0802499903,-5216337.658594131,6136.611127760597,-816.375259317611,-4628.178260395619,53.099999999999994,6671762.700654209,0,0.7939253012692385,2.2243569246304973,0,0.0003407955868097385,0
3504,3504,-4050402.808388005,-920937.8378325686,-5220962.335133933,6142.05169331752,-815.1397233523429,-4621.1737846608075,53.099999999999994,6671762.68957625,0,0.7946291741204917,2.2231983906889634,0,0.0003406983128595042,0
