,t,x,y,z,v_x,v_y,v_z,m,SMA,Eclipse,Sun multiplier,SP angle,Thrust,f_aero,third panel,eff_f_side,eff_r_side,eff_back
1874,1874,-2666822.737947406,-2666082.7559741256,5503888.887124985,-4508.477734652944,-4509.089434593258,-4368.7355517822625,50.5,6671778.619666147,0,0.5832871161759843,1.9820038098036636,0,0.0003957894878563154,0,0,0.7189357067747475,0.8219735417059173
1875,1875,-2671329.4249908384,-2670590.0552139566,5499516.458943089,-4504.895344075861,-4505.508036795238,-4376.119833921127,50.5,6671778.606134796,0,0.5828236412014194,1.9827408438209475,0,0.00039587206731956184,0,0,0.7198327957178615,0.8228648082422934
1876,1876,-2675832.526620086,-2675093.7700319705,5495136.649414976,-4501.306907084462,-4501.920591760561,-4383.498242562384,50.5,6671778.592600622,0,0.5823593839688974,1.9834775286268906,0,0.00039595460454957615,0,0,0.6780746670463461,0.7886390740845245
1877,1877,-2680332.036791141,-2679593.894383337,5490749.464419098,-4497.712428494973,-4498.327104304126,-4390.870767802816,50.5,6671778.579063632,0,0.5818943451015274,1.9842138632945152,0,0.0003960370983840434,0,0,0.6823542737899686,0.7927585765339464
1878,1878,-2684827.9494648175,-2684090.4222280453,5486354.909843802,-4494.111913131732,-4494.727579248938,-4398.2373997470995,50.5,6671778.565523818,0,0.5814285252234671,1.9849498468953288,0,0.00039611954765878215,0,0,0.7023320482530497,0.8094553463342257
1879,1879,-2689320.258606757,-2688583.347530912,5481952.9915873315,-4490.505365827176,-4491.1220214261075,-4405.598128507822,50.5,6671778.5519811865,0,0.5809619249599228,1.9856854784993203,0,0.0003962019512076726,0,0,0.7286248166528151,0.8314940935258825
1880,1880,-2693808.958187438,-2693072.6642615884,5477543.715557808,-4486.892791421843,-4487.5104356748425,-4412.952944205495,50.5,6671778.538435741,0,0.5804945449371484,1.9864207571749577,0,0.00039628430786280253,0,0,0.6713200067795064,0.7844542262207312
1881,1881,-2698294.0421821834,-2697558.3663945682,5473127.087673232,-4483.274194764356,-4483.89282684244,-4420.301836968564,50.5,6671778.524887481,0,0.5800263857824437,1.9871556819891845,0,0.0003963666164543216,0,0,0.7203966579079918,0.8254268360832658
1882,1882,-2702775.504571168,-2702040.447909198,5468703.1138614705,-4479.649580711424,-4480.269199784281,-4427.644796933424,50.5,6671778.511336409,0,0.579557448124155,1.9878902520074162,0,0.00039644887581056376,0,0,0.6944253057871533,0.8045010774649648
1883,1883,-2707253.339339429,-2706518.9027896826,5464271.80006025,-4476.018954127831,-4476.639559363827,-4434.981814244434,50.5,6671778.497782525,0,0.5790877325916731,1.98862446629354,0,0.0003965310847579742,0,0,0.7396676506476473,0.8416441066052465
1884,1884,-2711727.540476871,-2710993.725025095,5459833.152217149,-4472.382319886431,-4473.003910452608,-4442.312879053927,50.5,6671778.484225828,0,0.5786172398154331,1.9893583239099086,0,0.0003966132421211751,0,0,0.7137626013178241,0.8209960186930306
1885,1885,-2716198.1019782764,-2715464.9086093837,5455387.176289589,-4468.739682868141,-4469.362257930218,-4449.637981522227,50.5,6671778.470666329,0,0.5781459704269128,1.9900918239173393,0,0.0003966953467229258,0,0,0.7028633031054045,0.8122782560259806
1886,1886,-2720665.0178433117,-2719932.4475413808,5450933.878244828,-4465.091047961937,-4465.714606684312,-4456.957111817659,50.5,6671778.457104019,0,0.5776739250586331,1.9908249653751098,0,0.00039677739738414687,0,0,0.6953898653327982,0.8064007937588081
1887,1887,-2725128.2820765367,-2724396.3358248095,5446473.264059952,-4461.436420064842,-4462.060961610593,-4464.270260116564,50.5,6671778.443538907,0,0.5772011043441557,1.991557747340956,0,0.00039685939292394615,0,0,0.7203485221705453,0.826747123812
1888,1888,-2729587.8886874127,-2728856.5674682935,5442005.339721866,-4457.775804081927,-4458.401327612812,-4471.57741660331,50.5,6671778.429970995,0,0.5767275089180837,1.9922901688710697,0,0.00039694133215962657,0,0,0.7133171761261516,0.821934107121253
1889,1889,-2734043.8316903096,-2733313.1364853643,5437530.111227286,-4454.109204926296,-4454.7357096027545,-4478.878571470309,50.5,6671778.416400284,0,0.5762531394160592,1.9930222290200943,0,0.00039702321390661436,0,0,0.7083374753913116,0.8171914038115967
1890,1890,-2738496.105104515,-2737766.036894468,5433047.584582732,-4450.436627519085,-4451.064112500241,-4486.173714918027,50.5,6671778.402826771,0,0.5757779964747637,1.9937539268411228,0,0.00039710503697858943,0,0,0.7095055704725842,0.8194935055772782
1891,1891,-2742944.7029542406,-2742215.2627189765,5428557.76580452,-4446.758076789455,-4447.386541233117,-4493.462837154998,50.5,6671778.389250464,0,0.5753020807319169,1.9944852613856945,0,0.0003971868001873812,0,0,0.7331606053736661,0.8386997226572991
1892,1892,-2747389.619268632,-2746660.8079871917,5424060.660918754,-4443.073557674584,-4443.703000737244,-4500.745928397837,50.5,6671778.375671365,0,0.5748253928262758,1.9952162317037925,0,0.00039726850234305755,0,0,0.7261566251298678,0.8335876328259006
1893,1893,-2751830.8480817764,-2751102.666732356,5419556.275961314,-4439.383075119658,-4440.0134959564975,-4508.022978871254,50.5,6671778.362089472,0,0.5743479333976331,1.99594683684384,0,0.00039735014225390265,0,0,0.728518036721127,0.8358880168246487
1894,1894,-2756268.383432709,-2755540.8329926603,5415044.6169778565,-4435.686634077872,-4436.318031842757,-4515.293978808066,50.5,6671778.348504786,0,0.5738697030868181,1.996677075852699,0,0.00039743171872638435,0,0,0.6924282864453065,0.80696348503114
1895,1895,-2760702.2193654235,-2759975.3008112507,5410525.690023797,-4431.984239510415,-4432.616613355901,-4522.558918449211,50.5,6671778.334917318,0,0.5733907025356938,1.9974069477756653,0,0.00039751323056522934,0,0,0.7004033360907158,0.8137859834999644
1896,1896,-2765132.349928878,-2764406.064236237,5405999.501164307,-4428.275896386467,-4428.9092454638,-4529.817788043761,50.5,6671778.32132706,0,0.5729109323871576,1.9981364516564675,0,0.0003975946765733905,0,0,0.7235745055480299,0.8327811327712358
1897,1897,-2769558.7691770033,-2768833.117320702,5401466.056474306,-4424.561609683193,-4425.19593314231,-4537.070577848933,50.5,6671778.307734026,0,0.5724303932851396,1.9988655865372627,0,0.0003976760555520408,0,0,0.7208788845018044,0.8309479493405789
1898,1898,-2773981.4711687127,-2773256.454122707,5396925.36203845,-4420.841384385734,-4421.476681375266,-4544.3172781301055,50.5,6671778.294138207,0,0.571949085874602,1.999594351458635,0,0.0003977573663006304,0,0,0.7166100692055466,0.827947529806583
1899,1899,-2778400.4499679077,-2777676.0687053013,5392377.4239511285,-4417.115225487204,-4417.751495154473,-4551.55787916083,50.5,6671778.280539609,0,0.5714670108015385,2.000322745459592,0,0.0003978386076168479,0,0,0.6984767527214897,0.8136223878827622
1900,1900,-2782815.699643487,-2782091.955136531,5387822.248316451,-4413.383137988679,-4414.020379479702,-4558.792371222845,50.5,6671778.266938233,0,0.5709841687129725,2.001050767577561,0,0.000397919778296654,0,0,0.7503541943927065,0.855148444388223
1901,1901,-2787227.214269355,-2786504.1074894452,5383259.841248242,-4409.645126899193,-4410.2833393586825,-4566.020744606085,50.5,6671778.253334085,0,0.5705005602569578,2.0017784168483876,0,0.000398000877134258,0,0,0.6934454107743073,0.810186832442471
1902,1902,-2791634.9879244277,-2790912.519842105,5378690.208870033,-4405.901197235732,-4406.5403798070965,-4573.242989608698,50.5,6671778.239727165,0,0.570016186082576,2.002505692306333,0,0.00039808190292219204,0,0,0.6908826639758107,0.8084589646417225
1903,1903,-2796039.014692643,-2795317.1862775907,5374113.35731505,-4402.151354023224,-4402.791505848571,-4580.459096537058,50.5,6671778.22611748,0,0.5695310468399367,2.003232592984069,0,0.00039816285445121613,0,0,0.6918521961434662,0.8095869677378044
1904,1904,-2800439.2886629687,-2799718.1008840105,5369529.292726212,-4398.395602294533,-4399.036722514671,-4587.669055705776,50.5,6671778.21250503,0,0.5690451431801767,2.003959117912679,0,0.00039824373051041534,0,0,0.7124402851711602,0.8265896256089146
1905,1905,-2804835.803929407,-2804115.257754508,5364938.021256118,-4394.633947090457,-4395.276034844891,-4594.872857437715,50.5,6671778.198889815,0,0.5685584757554583,2.0046852661216508,0,0.00039832452988719394,0,0,0.6757448255970822,0.797151916441326
1906,1906,-2809228.554591007,-2808508.6509872708,5360339.549067039,-4390.866393459714,-4391.509447886653,-4602.070492064,50.5,6671778.185271838,0,0.5680710452189692,2.0054110366388773,0,0.0003984052513672125,0,0,0.6504480253867224,0.7767004559740147
1907,1907,-2813617.5347518697,-2812898.274685537,5355733.882330912,-4387.092946458943,-4387.736966695296,-4609.261949924036,50.5,6671778.171651102,0,0.5675828522249214,2.006136428490651,0,0.0003984858937344941,0,0,0.7181729633182954,0.8321601317252854
1908,1908,-2818002.7385211564,-2817284.1229576045,5351121.0272293305,-4383.313611152687,-4383.9585963340705,-4616.447221365517,50.5,6671778.158027613,0,0.56709389742855,2.0068614407016634,0,0.0003985664557713449,0,0,0.7228375176812668,0.8362039090602241
1909,1909,-2822384.1600130973,-2821666.1899168384,5346500.989953536,-4379.528392613398,-4380.17434187413,-4623.626296744439,50.5,6671778.144401368,0,0.5666041814861127,2.0075860722950027,0,0.00039864693625846144,0,0,0.6625598359581846,0.7878044429441877
1910,1910,-2826761.7933469987,-2826044.4696816793,5341873.776704408,-4375.737295921422,-4376.384208394527,-4630.799166425115,50.5,6671778.130772379,0,0.5661137050548889,2.0083103222921466,0,0.00039872733397481095,0,0,0.6530793672811237,0.7801415016971365
1911,1911,-2831135.6326472517,-2830418.9563756497,5337239.393692461,-4371.940326164993,-4372.588200982205,-4637.965820780185,50.5,6671778.117140637,0,0.5656224687931787,2.0090341897129655,0,0.0003988076476977617,0,0,0.6642886470676276,0.78981750999059
1912,1912,-2835505.6720433393,-2834789.6441273643,5332597.847137829,-4368.137488440231,-4368.786324731991,-4645.126250190633,50.5,6671778.103506152,0,0.565130473360302,2.0097576735757157,0,0.00039888787620298056,0,0,0.7094239166695966,0.8268512974682214
1913,1913,-2839871.9056698442,-2839156.5270705353,5327949.143270264,-4364.328787851131,-4364.978584746588,-4652.280445045798,50.5,6671778.089868929,0,0.5646377194165975,2.0104807728970373,0,0.00039896801826456443,0,0,0.7243672004409102,0.838925232727262
1914,1914,-2844234.3276664573,-2843519.5993439825,5323293.2883291235,-4360.514229509555,-4361.16498613657,-4659.4283957433845,50.5,6671778.076228965,0,0.5641442076234223,2.0112034866919535,0,0.0003990480726549276,0,0,0.7141993731529026,0.8310234048933677
1915,1915,-2848592.9321779856,-2847878.85509164,5318630.288563361,-4356.693818535229,-4357.345534020376,-4666.570092689478,50.5,6671778.0625862675,0,0.5636499386431506,2.0119258139738654,0,0.00039912803814488575,0,0,0.7260630224512482,0.8408507809152069
1916,1916,-2852947.7133543594,-2852234.2884625634,5313960.150231523,-4352.867560055735,-4353.520233524299,-4673.705526298559,50.5,6671778.048940838,0,0.5631549131391725,2.0126477537545506,0,0.00039920791350365776,0,0,0.6866217101763886,0.8099293551325147
1917,1917,-2857298.6653506407,-2856585.89361094,5309282.879601736,-4349.035459206502,-4349.689089782483,-4680.834686993511,50.5,6671778.035292679,0,0.562659131775894,2.0133693050441597,0,0.00039928769749881854,0,0,0.7560803161770343,0.8644220802946003
1918,1918,-2861645.7823270303,-2860933.6646960936,5304598.482951697,-4345.197521130802,-4345.852107936915,-4687.957565205641,50.5,6671778.021641793,0,0.5621625952187354,2.0140904668512154,0,0.0003993673888963827,0,0,0.7168092426707011,0.834226294436411
1919,1919,-2865989.058448877,-2865277.5958824954,5299906.966568672,-4341.35375097974,-4342.0092931374165,-4695.074151374684,50.5,6671778.007988187,0,0.5616653041341305,2.0148112381826073,0,0.0003994469864607501,0,0,0.7556163722067936,0.8651308453454499
1920,1920,-2870328.4878866845,-2869617.6813397696,5295208.33674948,-4337.504153912249,-4338.160650541639,-4702.184435948822,50.5,6671777.994331859,0,0.5611672591895261,2.0155316180435907,0,0.0003995264889547638,0,0,0.6828988457981683,0.8083375225608741
1921,1921,-2874664.0648161187,-2873953.915242702,5290502.599800488,-4333.648735095085,-4334.3061853150575,-4709.288409384694,50.5,6671777.980672819,0,0.5606684610533805,2.0162516054377844,0,0.00039960589513968073,0,0,0.7232416760704905,0.8407543433385516
1922,1922,-2878995.7834180165,-2878286.291771247,5285789.762037602,-4329.787499702815,-4330.445902630959,-4716.38606214741,50.5,6671777.967011062,0,0.5601689103951633,2.0169711993671657,0,0.0003996852037751978,0,0,0.7333450850383896,0.848644355767086
1923,1923,-2883323.6378783933,-2882614.805110538,5281069.82978626,-4325.920452917815,-4326.57980767044,-4723.47738471056,50.5,6671777.953346595,0,0.5596686078853539,2.017690398832071,0,0.00039976441361947904,0,0,0.7186513780682456,0.8376655272239545
1924,1924,-2887647.622388451,-2886939.449450892,5276342.80938142,-4322.04759993026,-4322.707905622398,-4730.562367556234,50.5,6671777.939679425,0,0.5591675541954405,2.018409202831191,0,0.00039984352342910067,0,0,0.7145053251873186,0.8347831183060226
1925,1925,-2891967.731144585,-2891260.2189878193,5271608.707167556,-4318.168945938119,-4318.830201683527,-4737.641001175029,50.5,6671777.926009548,0,0.5586657499979204,2.019127610361568,0,0.0003999225319591344,0,0,0.7158307167865836,0.8357850314680018
1926,1926,-2896283.958348394,-2895577.10792203,5266867.529498645,-4314.284496147146,-4314.946701058305,-4744.713276066063,50.5,6671777.912336976,0,0.5581631959662974,2.019845620418595,0,0.00040000143796311844,0,0,0.687375618722768,0.8140324811240215
1927,1927,-2900596.298206684,-2899890.110459444,5262119.282738163,-4310.394255770874,-4311.057408958991,-4751.77918273699,50.5,6671777.89866171,0,0.5576598927750822,2.02056323199601,0,0.0004000802401930427,0,0,0.700876755425651,0.8249672990905312
1928,1928,-2904904.744931481,-2904199.2208111966,5257363.973259073,-4306.49823003061,-4307.162330605618,-4758.83871170401,50.5,6671777.884983749,0,0.5571558410997908,2.0212804440858987,0,0.0004001589373994494,0,0,0.6773118437942639,0.8065924869871727
1929,1929,-2909209.2927400335,-2908504.4331936464,5252601.607443815,-4302.596424155424,-4303.2614712259865,-4765.891853491882,50.5,6671777.871303103,0,0.5566510416169438,2.0219972556786847,0,0.00040023752833131355,0,0,0.684980967116435,0.8130396774375844
1930,1930,-2913509.935854825,-2912805.741828385,5247832.191684304,-4298.688843382144,-4299.354836055653,-4772.9385986339375,50.5,6671777.857619767,0,0.5561454950040656,2.0227136657631335,0,0.000400316011736151,0,0,0.7049545965345634,0.829346893551991
1931,1931,-2917806.6685035797,-2917103.140942242,5243055.732381915,-4294.77549295535,-4295.44243033793,-4779.978937672095,50.5,6671777.843933753,0,0.5556392019396834,2.023429673326346,0,0.00040039438635998913,0,0,0.6976685027012249,0.8239262750055661
1932,1932,-2922099.4849192686,-2921396.624767295,5238272.235947478,-4290.856378127367,-4291.524259323872,-4787.012861156868,50.5,6671777.830245064,0,0.5551321631033264,2.0241452773537576,0,0.0004004726509473695,0,0,0.6968080816555565,0.8234687706368349
1933,1933,-2926388.3793401206,-2925686.187540877,5233481.708801266,-4286.931504158255,-4287.600328272273,-4794.040359647383,50.5,6671777.816553698,0,0.5546243791755243,2.0248604768291347,0,0.00040055080424137446,0,0,0.707840928064429,0.8325071758348244
1934,1934,-2930673.3460096275,-2929971.8235055828,5228684.157372992,-4283.000876315804,-4283.670642449659,-4801.06142371139,50.5,6671777.802859661,0,0.5541158508378075,2.0255752707345733,0,0.00040062884498366283,0,0,0.6982897048443857,0.8252743919809687
1935,1935,-2934954.379176553,-2934253.5269092773,5223879.588101793,-4279.064499875528,-4279.735207130278,-4808.076043925271,50.5,6671777.789162963,0,0.553606578772705,2.026289658050496,0,0.0004007067719143675,0,0,0.7036137591386799,0.8300032592786998
1936,1936,-2939231.47309494,-2938531.292005105,5219068.007436229,-4275.122380120656,-4275.7940275960955,-4815.084210874061,50.5,6671777.7754636,0,0.5530965636637444,2.027003637755648,0,0.00040078458377224393,0,0,0.7367213612561704,0.8559712619353459
1937,1937,-2943504.6220241194,-2942805.1130514946,5214249.421834269,-4271.174522342126,-4271.847109136788,-4822.085915151453,50.5,6671777.761761578,0,0.5525858061954503,2.0277172088270974,0,0.0004008622792946169,0,0,0.6695441655572237,0.803591713404643
1938,1938,-2947773.820228716,-2947074.9843121693,5209423.8377632825,-4267.220931838577,-4267.894457049735,-4829.081147359817,50.5,6671777.748056904,0,0.5520743070533439,2.02843037024023,0,0.00040093985721735857,0,0,0.7251775311303464,0.8477596744038526
1939,1939,-2952039.061978657,-2951340.900056153,5204591.261700035,-4263.261613916343,-4263.93607664001,-4836.069898110206,50.5,6671777.73434958,0,0.551562066923942,2.02914312096875,0,0.00040101731627496535,0,0,0.7286673699067626,0.8508045586941528
1940,1940,-2956300.34154918,-2955602.854557779,5199751.700130675,-4259.2965738894445,-4259.971973220375,-4843.052158022373,50.5,6671777.720639611,0,0.5510490864947556,2.029855459984672,0,0.0004010946552004951,0,0,0.695174956223691,0.8248512305146813
1941,1941,-2960557.653220841,-2959860.842096697,5194905.159550727,-4255.325817079583,-4256.002152111275,-4850.027917724784,50.5,6671777.706926999,0,0.5505353664542895,2.030567386258327,0,0.00040117187272563647,0,0,0.7305017182104402,0.8528647874772535
1942,1942,-2964810.9912795215,-2964114.8569578812,5190051.646465084,-4251.349348816134,-4252.026618640828,-4856.997167854628,50.5,6671777.693211749,0,0.5500209074920411,2.0312788987583494,0,0.0004012489675806946,0,0,0.7236386844943027,0.847361084684728
1943,1943,-2969060.3500164347,-2968364.893431637,5185191.167387994,-4247.367174436136,-4248.04537814482,-4863.959899057831,50.5,6671777.679493865,0,0.5495057102985,2.031989996451686,0,0.00040132593849460366,0,0,0.706733417984561,0.8349556116931315
1944,1944,-2973305.723728136,-2972610.94581361,5180323.728843058,-4243.379299284289,-4244.0584359666955,-4870.916101989067,50.5,6671777.665773354,0,0.5489897755651462,2.0327006783035833,0,0.00040140278419492176,0,0,0.6951266608170544,0.8264242858957324
1945,1945,-2977547.10671653,-2976853.008404793,5175449.337363219,-4239.385728712943,-4240.065797457553,-4877.865767311775,50.5,6671777.652050219,0,0.5484731039844495,2.033410943277591,0,0.0004014795034078496,0,0,0.7016235991108262,0.83182807732992
1946,1946,-2981784.4932888756,-2981091.075511534,5170567.999490747,-4235.3864680820925,-4236.067467976138,-4884.808885698165,50.5,6671777.638324462,0,0.5479556962498692,2.034120790335559,0,0.00040155609485827614,0,0,0.7226247323432283,0.8483408822120122
1947,1947,-2986017.8777577966,-2985325.1414455436,5165679.721777241,-4231.38152275937,-4232.06345288883,-4891.745447829235,50.5,6671777.624596088,0,0.5474375530558524,2.0348302184376332,0,0.00040163255726974827,0,0,0.6764300625350358,0.8128363474371447
1948,1948,-2990247.2544412883,-2989555.2005239013,5160784.510783611,-4227.370898120036,-4228.053757569644,-4898.675444394783,50.5,6671777.610865104,0,0.5469186750978332,2.035539226542255,0,0.00040170888936443417,0,0,0.7176333860627504,0.8449344868146845
1949,1949,-2994472.617662725,-2993781.247069066,5155882.373080074,-4223.354599546977,-4224.038387400217,-4905.598866093419,50.5,6671777.597131511,0,0.5463990630722321,2.036247813606157,0,0.00040178508986325723,0,0,0.7461633063204607,0.8671584466847598
1950,1950,-2998693.961750868,-2998003.2754088813,5150973.315246144,-4219.332632430692,-4220.017347769803,-4912.515703632576,50.5,6671777.583395316,0,0.5458787176764548,2.0369559785843627,0,0.00040186115748577707,0,0,0.6863740780369874,0.8217306751143071
1951,1951,-3002911.2810398713,-3002221.279876584,5146057.343870624,-4215.30500216929,-4215.990644075265,-4919.425947728525,50.5,6671777.569656524,0,0.5453576396088914,2.0376637204301824,0,0.0004019370909503161,0,0,0.7076925322582946,0.8386355895809268
1952,1952,-3007124.569869293,-3006435.254810812,5141134.465551593,-4211.271714168481,-4211.958281721069,-4926.329589106385,50.5,6671777.555915139,0,0.5448358295689153,2.0383710380952116,0,0.0004020128889738563,0,0,0.7026264790591105,0.8349298837956513
1953,1953,-3011333.822584099,-3010645.1945556104,5136204.686896405,-4207.232773841567,-4207.920266119278,-4933.22661850014,50.5,6671777.5421711635,0,0.5443132882568822,2.039077930529329,0,0.0004020885502721746,0,0,0.7165654572160977,0.8461322482050905
1954,1954,-3015539.033534674,-3014851.093460441,5131268.014521673,-4203.188186609439,-4203.876602689537,-4940.117026652643,50.5,6671777.528424605,0,0.5437900163741297,2.0397843966806946,0,0.00040216407355969874,0,0,0.6775952833616173,0.8162429948364225
1955,1955,-3019740.1970768254,-3019052.945880189,5126324.455053263,-4199.137957900565,-4199.827296859078,-4947.000804315639,50.5,6671777.5146754645,0,0.5432660146229755,2.040490435495745,0,0.0004022394575496421,0,0,0.7001826046985267,0.8341930848449309
1956,1956,-3023937.3075717944,-3023250.7461751704,5121374.015126285,-4195.082093150987,-4195.772354062703,-4953.877942249767,50.5,6671777.500923753,0,0.5427412837067174,2.0411960459191945,0,0.0004023147009540084,0,0,0.6718693335014317,0.8123422774710843
1957,1957,-3028130.3593862616,-3027444.4887111397,5116416.701385084,-4191.0205978043105,-4191.71177974278,-4960.7484312245815,50.5,6671777.4871694725,0,0.5422158243296313,2.0419012268940304,0,0.0004023898024835046,0,0,0.7272582600263133,0.8555447266189183
1958,1958,-3032319.3468923545,-3031634.1678592977,5111452.520483229,-4186.953477311698,-4187.645579349235,-4967.612262018559,50.5,6671777.473412625,0,0.5416896371969718,2.0426059773615117,0,0.0004024647608476515,0,0,0.7044094162557105,0.8384904926648103
1959,1959,-3036504.264467656,-3035819.7779962993,5106481.479083511,-4182.880737131864,-4183.573758339548,-4974.469425419112,50.5,6671777.459653218,0,0.5411627230149691,2.043310296261167,0,0.0004025395747547391,0,0,0.6768097923223262,0.8174654587290261
1960,1960,-3040685.1064952114,-3040001.31350426,5101503.583857924,-4178.8023827310635,-4179.496322178739,-4981.3199122226015,50.5,6671777.4458912555,0,0.5406350824908303,2.044014182530791,0,0.00040261424291187966,0,0,0.7099628163091013,0.8434388415437278
1961,1961,-3044861.867363536,-3044178.768770764,5096518.841487663,-4174.718419583088,-4175.413276339369,-4988.16371323435,50.5,6671777.432126745,0,0.5401067163327364,2.044717635106444,0,0.0004026887640249708,0,0,0.7261071250633437,0.8559636522976293
1962,1962,-3049034.541466622,-3048352.1381888725,5091527.258663114,-4170.628853169256,-4171.324626301524,-4995.000819268655,50.5,6671777.418359689,0,0.5395776252498433,2.04542065292245,0,0.00040276313679871547,0,0,0.6952138597929595,0.8328022834601578
1963,1963,-3053203.1232039486,-3052521.41615713,5086528.842083843,-4166.5336889784085,-4167.230377552815,-5001.831221148795,50.5,6671777.40459009,0,0.5390478099522792,2.0461232349113914,0,0.0004028373599366848,0,0,0.714896278009432,0.8478382985242668
1964,1964,-3057367.6069804854,-3056686.5970795727,5081523.59845859,-4162.4329325068975,-4163.130535588367,-5008.654909707049,50.5,6671777.390817961,0,0.5385172711511447,2.0468253800041105,0,0.0004029114321412395,0,0,0.7125505512579793,0.8466243227505446
1965,1965,-3061527.9872067035,-3060847.675365736,5076511.534505256,-4158.326589258583,-4159.025105910811,-5015.471875784709,50.5,6671777.377043299,0,0.5379860095585113,2.0475270871297053,0,0.00040298535211364094,0,0,0.7199095092589378,0.8526241320797444
1966,1966,-3065684.258298581,-3065004.6454306603,5071492.656950898,-4154.2146647448235,-4154.91409403028,-5022.282110232083,50.5,6671777.363266114,0,0.5374540258874209,2.0482283552155276,0,0.00040305911855397376,0,0,0.6572370322375227,0.8041095678000372
1967,1967,-3069836.414677611,-3069157.5016949014,5066466.972531715,-4150.097164484467,-4150.797505464396,-5029.08560390852,50.5,6671777.349486412,0,0.5369213208518842,2.048929183187182,0,0.00040313273016120743,0,0,0.6912682977963712,0.831531519889588
1968,1968,-3073984.45077081,-3073306.2385845357,5061434.487993048,-4145.974094003846,-4146.675345738268,-5035.882347682413,50.5,6671777.335704194,0,0.5363878951668802,2.049629569968522,0,0.0004032061856332095,0,0,0.7208464628569742,0.8542484243723701
1969,1969,-3078128.3610107233,-3077450.8505311687,5056395.2100893585,-4141.84545883677,-4142.547620384485,-5042.672332431214,50.5,6671777.321919465,0,0.5358537495483555,2.0503295144816494,0,0.00040327948366670785,0,0,0.7150702579690532,0.8503207586683882
1970,1970,-3082268.139835435,-3081591.331971942,5051349.145584231,-4137.711264524517,-4138.4143349431015,-5049.455549041449,50.5,6671777.308132235,0,0.5353188847132225,2.051029015646912,0,0.00040335262295735426,0,0,0.6989385042861619,0.8383253171279156
1971,1971,-3086403.7816885733,-3085727.6773495413,5046296.301250357,-4133.571516615826,-4134.275494961638,-5056.231988408724,50.5,6671777.294342512,0,0.5347833013793594,2.0517280723829003,0,0.00040342560219970385,0,0,0.6933917147535273,0.8344725006834165
1972,1972,-3090535.28101932,-3089859.8811122035,5041236.683869527,-4129.426220666891,-4130.131105995069,-5063.001641437744,50.5,6671777.280550291,0,0.5342470002656083,2.052426683606447,0,0.00040349842008725157,0,0,0.7195274477848973,0.8545601786654274
1973,1973,-3094662.632282415,-3093987.9377137236,5036170.300232623,-4125.2753822413515,-4125.981173605817,-5069.764499042321,50.5,6671777.266755586,0,0.5337099820917752,2.053124848232625,0,0.00040357107531243855,0,0,0.6933068055677505,0.8349665217350899
1974,1974,-3098785.8299381672,-3098111.841613464,5031097.15713961,-4121.119006910287,-4121.825703363746,-5076.520552145389,50.5,6671777.252958401,0,0.5331722475786281,2.0538225651747433,0,0.00040364356656659857,0,0,0.6868254368321633,0.8305163268002909
1975,1975,-3102904.8684524596,-3102231.5872763596,5026017.261399522,-4116.957100252207,-4117.6647008461505,-5083.269791679011,50.5,6671777.2391587375,0,0.5326337974478967,2.0545198333443477,0,0.0004037158925401025,0,0,0.7236597711667098,0.8587185393545149
1976,1976,-3107019.7422967576,-3106347.1691729263,5020930.619830461,-4112.789667853048,-4113.498171637752,-5090.012208584399,50.5,6671777.22535661,0,0.5320946324222712,2.055216651651217,0,0.00040378805192223206,0,0,0.714561820302196,0.8516402454553356
1977,1977,-3111130.4459481165,-3110458.581779269,5015837.23925958,-4108.61671530616,-4109.3261213306905,-5096.747793811918,50.5,6671777.211552018,0,0.5315547532254009,2.0559130190033614,0,0.0004038600434012748,0,0,0.6933805695110481,0.8365819716585423
1978,1978,-3115236.973889188,-3114565.819577088,5010737.1265230775,-4104.438248212304,-4105.148555524515,-5103.476538321105,50.5,6671777.197744963,0,0.5310141605818944,2.0566089343070217,0,0.0004039318656645208,0,0,0.7413230728684086,0.872650930079226
1979,1979,-3119339.3206082284,-3118668.8770536873,5005630.288466188,-4100.254272179642,-4100.965479826178,-5110.198433080677,50.5,6671777.1839354625,0,0.5304728552173176,2.057304396466666,0,0.00040400351739823537,0,0,0.7248986626682307,0.8606080147775771
1980,1980,-3123437.4805991063,-3122767.7487019813,5000516.731943173,-4096.06479282373,-4096.776899850028,-5116.913469068545,50.5,6671777.170123511,0,0.5299308378581926,2.057999404384988,0,0.00040407499728772135,0,0,0.7293471457731868,0.8645277935538377
1981,1981,-3127531.4483613092,-3126862.429020502,4995396.463817312,-4091.8698157675126,-4092.5828212177994,-5123.621637271824,50.5,6671777.156309119,0,0.5293881092319977,2.0586939569629052,0,0.000404146304017316,0,0,0.6908593103596713,0.8360375472317049
1982,1982,-3131621.2183999512,-3130952.912513408,4990269.490960892,-4087.6693466413103,-4088.383249558609,-5130.322928686846,50.5,6671777.142492288,0,0.5288446700671658,2.0593880530995574,0,0.0004042174362703631,0,0,0.7089608384199989,0.8495111707213812
1983,1983,-3135706.7852257807,-3135039.193690489,4985135.820255199,-4083.4633910828165,-4084.1781905089456,-5137.017334319177,50.5,6671777.128673034,0,0.528300521093083,2.0600816916923055,0,0.00040428839272930084,0,0,0.6858419581786204,0.8329667806762784
